"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"Rpl6l",2.43667551491093e-05,0.507892076545477,0.741,0.578,0.682220410664761,"Rpl6l"
"Snrpb",2.43829846585858e-05,0.381532246443113,0.778,0.6,0.682674804471084,"Snrpb"
"Ube2o",2.44824497870727e-05,0.271228474253404,0.457,0.252,0.685459629138461,"Ube2o"
"Ssna1",2.46098496604143e-05,0.343588101120909,0.654,0.441,0.68902657079228,"Ssna1"
"Rab12",2.46162795723011e-05,0.311936237676191,0.407,0.22,0.689206595465287,"Rab12"
"Slc2a6",2.46576469596104e-05,0.143465132373469,0.148,0.048,0.690364799575172,"Slc2a6"
"2310009B15Rik",2.4667654253797e-05,0.29624473782739,0.383,0.202,0.690644983797809,"2310009B15Rik"
"Slc25a51",2.48038143566249e-05,0.300695273631149,0.556,0.346,0.694457194356783,"Slc25a51"
"H3f3b",2.5218441085606e-05,0.496649672876762,0.988,0.954,0.706065913514797,"H3f3b"
"Kcnv1",2.52367782601944e-05,0.11675531215762,0.136,0.041,0.706579317728922,"Kcnv1"
"H3f3a",2.53227061716537e-05,0.439297723799811,0.877,0.776,0.708985127393961,"H3f3a"
"Herc1",2.54015779729848e-05,0.419026526700925,0.654,0.486,0.711193380087629,"Herc1"
"Foxj3",2.54864611169799e-05,0.313971786175104,0.407,0.225,0.713569938353202,"Foxj3"
"Vps53",2.5495052739447e-05,0.351601923624941,0.481,0.291,0.713810486599037,"Vps53"
"Clptm1",2.55024936591086e-05,0.369042430575312,0.753,0.558,0.714018817467723,"Clptm1"
"Ppil2",2.56089421063412e-05,0.285618123647679,0.531,0.324,0.716999161093341,"Ppil2"
"Slc25a5",2.56124417462804e-05,0.697273682635348,0.802,0.779,0.717097144012359,"Slc25a5"
"Bola2",2.57879948623773e-05,0.489791916007424,0.654,0.487,0.722012280156838,"Bola2"
"Grin2a",2.58200734275822e-05,0.3336071947533,0.333,0.164,0.722910415825446,"Grin2a"
"Rnf150",2.61844154745905e-05,0.183014387639936,0.235,0.096,0.733111264457584,"Rnf150"
"Sys1",2.62264858103765e-05,0.330266509350927,0.728,0.532,0.734289149718922,"Sys1"
"Sgsm3",2.6256253646023e-05,0.210393829289537,0.333,0.16,0.735122589581352,"Sgsm3"
"Haghl",2.63002446385141e-05,0.383902503698482,0.716,0.514,0.736354249389119,"Haghl"
"Fam101b",2.63100168054323e-05,0.15987597714454,0.136,0.042,0.736627850518494,"Fam101b"
"Inafm1",2.6628202981116e-05,0.30793390486559,0.556,0.343,0.745536427065285,"Inafm1"
"Brd8",2.66327795328306e-05,0.395896309534721,0.617,0.434,0.74566456136019,"Brd8"
"Ppp5c",2.66870670608191e-05,0.360652567072572,0.642,0.44,0.747184503568812,"Ppp5c"
"Scn8a",2.68378819455284e-05,0.274130960199268,0.407,0.216,0.751407018710904,"Scn8a"
"Ik",2.69101099490196e-05,0.394586572846115,0.691,0.539,0.75342925835265,"Ik"
"C2cd5",2.70376584553161e-05,0.266496190209016,0.457,0.254,0.757000361431939,"C2cd5"
"Commd9",2.70613283012883e-05,0.29206804492793,0.556,0.336,0.75766306977947,"Commd9"
"Slc16a2",2.70665435544926e-05,0.215702545653165,0.222,0.09,0.757809086438683,"Slc16a2"
"Agtpbp1",2.7123253699831e-05,0.36326991097392,0.432,0.254,0.759396857087868,"Agtpbp1"
"Cacnb2",2.71944086379639e-05,0.28299262895543,0.358,0.182,0.761389053045712,"Cacnb2"
"Grpel1",2.73785595314323e-05,0.294813901074421,0.667,0.441,0.766544909761041,"Grpel1"
"Pum1",2.75193929576377e-05,0.351183121790742,0.58,0.39,0.77048796402794,"Pum1"
"Ncam2",2.76085958099867e-05,0.332666552951867,0.531,0.321,0.772985465488008,"Ncam2"
"Mras",2.77567297148393e-05,0.323302857843022,0.346,0.184,0.777132918556071,"Mras"
"Plekhm3",2.78126895389719e-05,0.192442463467134,0.259,0.112,0.778699681712135,"Plekhm3"
"Lix1",2.80741998366016e-05,0.306408747768348,0.185,0.069,0.786021447025173,"Lix1"
"Fars2",2.81591519267878e-05,0.197281155993445,0.296,0.135,0.788399935646205,"Fars2"
"Mrto4",2.82076350193876e-05,0.273039886390536,0.444,0.242,0.789757365272813,"Mrto4"
"Akap17b",2.83784827735258e-05,0.258017414197982,0.358,0.184,0.794540760693176,"Akap17b"
"Setd3",2.84664796905743e-05,0.473607729647579,0.667,0.525,0.7970044983767,"Setd3"
"Armcx3",2.8521971257647e-05,0.389111612757344,0.58,0.376,0.798558151271601,"Armcx3"
"Tmem246",2.85659735076838e-05,0.408309166025921,0.605,0.391,0.79979012626813,"Tmem246"
"Dguok",2.85808173793628e-05,0.258221160567769,0.481,0.272,0.800205724987399,"Dguok"
"Cdc23",2.88260353026264e-05,0.274125914115666,0.395,0.209,0.807071336402935,"Cdc23"
"Cul3",2.88559894331529e-05,0.29828048003373,0.494,0.299,0.807909992149416,"Cul3"
"Npy1r",2.89899804092627e-05,0.136731574626245,0.16,0.054,0.811661471498536,"Npy1r"
"Kpna1",2.90946805764085e-05,0.366915098140491,0.531,0.347,0.814592866778285,"Kpna1"
"Mphosph8",2.91500608357692e-05,0.415947737950692,0.691,0.512,0.816143403279866,"Mphosph8"
"Pou3f4",2.91525318004925e-05,0.21532641392154,0.198,0.075,0.81621258535019,"Pou3f4"
"1700048O20Rik",2.91758187918283e-05,0.173214497459751,0.16,0.055,0.816864574533609,"1700048O20Rik"
"Smarcd1",2.92284328017305e-05,0.383117680010066,0.654,0.452,0.81833766158285,"Smarcd1"
"Rad50",2.92721011405325e-05,0.214023795539969,0.272,0.121,0.819560287732628,"Rad50"
"Rpl23a-ps3",2.94232609940059e-05,0.396399593868136,0.827,0.656,0.823792461310177,"Rpl23a-ps3"
"Yy1",2.95782467106824e-05,0.418846824558937,0.469,0.289,0.828131751405686,"Yy1"
"Eif2a",2.96535122974722e-05,0.412455971693014,0.506,0.333,0.830239037304626,"Eif2a"
"Ica1l",2.98425829982176e-05,0.227291311601644,0.284,0.13,0.835532638784096,"Ica1l"
"Cep131",2.99522757892513e-05,0.19115486624082,0.198,0.075,0.838603817547457,"Cep131"
"Dcaf5",2.9957781656569e-05,0.227033099155584,0.309,0.146,0.838757970820619,"Dcaf5"
"Suds3",2.99919888063227e-05,0.323857270208044,0.543,0.347,0.839715702599423,"Suds3"
"Vbp1",3.00747891122295e-05,0.416257384818488,0.765,0.603,0.842033945564201,"Vbp1"
"Ier5",3.0420926767953e-05,0.374105296194608,0.358,0.186,0.851725107649147,"Ier5"
"Rasgrp2",3.07432441111634e-05,0.378387454760113,0.383,0.207,0.860749348624353,"Rasgrp2"
"Ncam1",3.07737348609403e-05,0.436467316903497,0.877,0.774,0.861603028636607,"Ncam1"
"Zc3h13",3.07771008728832e-05,0.372330698484282,0.617,0.425,0.861697270238984,"Zc3h13"
"Rars",3.08371646862078e-05,0.285710378122648,0.469,0.267,0.863378936884445,"Rars"
"Rnf5",3.08410766376443e-05,0.407540365366588,0.679,0.51,0.863488463700764,"Rnf5"
"Plpp7",3.09624401228547e-05,0.232406042904626,0.284,0.131,0.866886398559685,"Plpp7"
"Gm14296",3.10934122365734e-05,0.256326793427222,0.321,0.158,0.870553355799581,"Gm14296"
"Zgpat",3.12243679399911e-05,0.188064399303819,0.235,0.097,0.87421985358387,"Zgpat"
"Armt1",3.13126359595901e-05,0.180213210928652,0.21,0.083,0.876691181596605,"Armt1"
"Hspa9",3.13528750123116e-05,0.432065923512468,0.728,0.582,0.877817794594699,"Hspa9"
"Khdrbs2",3.15680137610241e-05,0.46593984982459,0.506,0.312,0.883841249281153,"Khdrbs2"
"Foxo1",3.16315492247723e-05,0.233368407464773,0.272,0.121,0.885620115195175,"Foxo1"
"Wdr89",3.16523469912678e-05,0.459695770040274,0.728,0.583,0.886202411061516,"Wdr89"
"Mcat",3.17273252072733e-05,0.172972823077002,0.235,0.097,0.888301651153238,"Mcat"
"Ebpl",3.1737725188598e-05,0.336401384768031,0.481,0.283,0.888592829830366,"Ebpl"
"Slc12a6",3.1816237456322e-05,0.283213386571311,0.333,0.168,0.890791016302105,"Slc12a6"
"RP23-218K15.3",3.18774141941649e-05,0.149218375137137,0.16,0.055,0.89250384260823,"RP23-218K15.3"
"Crebbp",3.19000888208069e-05,0.304705211689559,0.494,0.299,0.893138686804952,"Crebbp"
"Spdya",3.19337246379564e-05,0.105529462727569,0.111,0.031,0.894080422413504,"Spdya"
"Tenm4",3.20002986266544e-05,0.271478490886249,0.457,0.253,0.895944360949071,"Tenm4"
"Map1lc3b",3.20480549143621e-05,0.463456851970157,0.852,0.725,0.89728144149231,"Map1lc3b"
"Plpp6",3.22133322130145e-05,0.237960550171382,0.309,0.147,0.901908875299981,"Plpp6"
"Rnf20",3.24011074609417e-05,0.308168747153922,0.494,0.297,0.907166206691445,"Rnf20"
"Zfp414",3.24259531644304e-05,0.28338554045835,0.481,0.283,0.907861836697722,"Zfp414"
"Kcnd2",3.24488952064812e-05,0.39187062331329,0.444,0.263,0.90850416799106,"Kcnd2"
"F8a",3.24832431818142e-05,0.292887466628762,0.395,0.216,0.909465842604434,"F8a"
"Uhmk1",3.26236289595603e-05,0.304015049792611,0.519,0.312,0.91339636360977,"Uhmk1"
"Clmp",3.28826527821537e-05,0.252942962075958,0.259,0.116,0.92064851259474,"Clmp"
"Rab7",3.30928527970829e-05,0.441226396281021,0.827,0.722,0.926533692612726,"Rab7"
"Myadm",3.32800779439597e-05,0.168347411733068,0.185,0.069,0.931775622274985,"Myadm"
"Tm2d3",3.33828526921704e-05,0.364616341248621,0.667,0.495,0.934653109675387,"Tm2d3"
"5330417C22Rik",3.39025401051651e-05,0.283779006822249,0.284,0.132,0.949203317864411,"5330417C22Rik"
"4932438A13Rik",3.40600395747925e-05,0.281352294910872,0.691,0.459,0.953612988015041,"4932438A13Rik"
"Tnrc6c",3.41750651722664e-05,0.362809673441586,0.543,0.35,0.956833474693116,"Tnrc6c"
"Grm1",3.42165529414458e-05,0.236871232146818,0.333,0.163,0.9579950492546,"Grm1"
"Anp32b",3.42736920206353e-05,0.346912921942311,0.691,0.479,0.959594829193746,"Anp32b"
"Ppfia3",3.43152380712658e-05,0.226941960506001,0.296,0.139,0.9607580355193,"Ppfia3"
"Ift27",3.43268439686774e-05,0.325237796389229,0.432,0.253,0.961082977435029,"Ift27"
"Neu1",3.43572089139643e-05,0.308977799987351,0.444,0.253,0.961933135173171,"Neu1"
"4833420G17Rik",3.44367924621327e-05,0.346636973016404,0.42,0.238,0.964161315354792,"4833420G17Rik"
"Pcif1",3.47314826510659e-05,0.289107004894405,0.568,0.347,0.972412051264544,"Pcif1"
"Psma4",3.48152744183092e-05,0.501635695058785,0.741,0.61,0.974758053163822,"Psma4"
"Tssc4",3.4949240164238e-05,0.288004295192422,0.519,0.307,0.978508826118336,"Tssc4"
"Dhrs1",3.50082154289958e-05,0.350828678846185,0.519,0.322,0.980160015581024,"Dhrs1"
"Sfxn1",3.5015892653418e-05,0.466831678636047,0.593,0.398,0.980374962510398,"Sfxn1"
"Dlx6os1",3.50951516556547e-05,0.235192533653765,0.235,0.098,0.982594056055019,"Dlx6os1"
"Dcun1d5",3.5137945807498e-05,0.465266223432316,0.654,0.47,0.98379220671833,"Dcun1d5"
"Sec61a2",3.51455275511345e-05,0.313723280131388,0.58,0.371,0.984004480376664,"Sec61a2"
"Pnpt1",3.52097487605222e-05,0.183721636046863,0.284,0.128,0.9858025457971,"Pnpt1"
"Dctpp1",3.5235008233582e-05,0.325158255330571,0.321,0.165,0.986509760523828,"Dctpp1"
"Bscl2",3.53033658531906e-05,0.550382154997289,0.617,0.474,0.988423637157631,"Bscl2"
"Ppp2r2c",3.55061513988036e-05,0.378284239457671,0.642,0.436,0.994101226863703,"Ppp2r2c"
"Rabgap1",3.5588697926062e-05,0.300134128142629,0.617,0.398,0.996412364533883,"Rabgap1"
"Kalrn",3.56728938635521e-05,0.241706447101201,0.321,0.155,0.998769682391732,"Kalrn"
"Gpx1",3.57184046427505e-05,0.425201284675894,0.605,0.412,1,"Gpx1"
"Cntnap1",3.59263965585961e-05,0.206207134204737,0.247,0.106,1,"Cntnap1"
"0610030E20Rik",3.59847129488808e-05,0.380272081118167,0.309,0.148,1,"0610030E20Rik"
"Apc2",3.60780471322799e-05,0.300686516021511,0.321,0.164,1,"Apc2"
"Srsf12",3.61392636989492e-05,0.246794043727418,0.333,0.165,1,"Srsf12"
"Psmd2",3.61736521085718e-05,0.441496620161983,0.741,0.578,1,"Psmd2"
"Eif3a",3.64028585315699e-05,0.453226899720438,0.704,0.573,1,"Eif3a"
"Mrpl49",3.65229338044836e-05,0.296963394643726,0.42,0.235,1,"Mrpl49"
"Krit1",3.68240308792302e-05,0.279325557832009,0.802,0.587,1,"Krit1"
"Phip",3.70651370899152e-05,0.311686622767752,0.679,0.466,1,"Phip"
"Decr2",3.71410622262249e-05,0.16495328119543,0.272,0.119,1,"Decr2"
"Dhx15",3.7318028351688e-05,0.337049581108435,0.506,0.311,1,"Dhx15"
"Gm8186",3.76451832399424e-05,0.233058151079985,0.395,0.205,1,"Gm8186"
"Tmx1",3.76683485805452e-05,0.432215842335351,0.667,0.471,1,"Tmx1"
"Zfp933",3.76906947324001e-05,0.127419419948746,0.148,0.049,1,"Zfp933"
"mt-Nd3",3.77131589987678e-05,0.382062236502055,0.938,0.831,1,"mt-Nd3"
"Ankrd34a",3.79990952376428e-05,0.232566310910366,0.259,0.115,1,"Ankrd34a"
"Srsf2",3.81029823090096e-05,0.406092461728189,0.827,0.732,1,"Srsf2"
"Zfp955a",3.81694141993374e-05,0.170593136593257,0.235,0.097,1,"Zfp955a"
"Snrpa1",3.81781328746484e-05,0.223139017280425,0.494,0.28,1,"Snrpa1"
"Ing2",3.82675997682514e-05,0.491579355982112,0.444,0.275,1,"Ing2"
"Smim13",3.83718404215424e-05,0.313217688879119,0.506,0.303,1,"Smim13"
"Dusp6",3.8392686518503e-05,0.384368430460793,0.247,0.109,1,"Dusp6"
"Bbip1",3.89636193078618e-05,0.325351816141707,0.617,0.412,1,"Bbip1"
"Tmem30a",3.90122080780116e-05,0.346944425101284,0.901,0.755,1,"Tmem30a"
"Nts",3.91340745905922e-05,1.18505604006898,0.37,0.192,1,"Nts"
"Vps13a",3.91533027854003e-05,0.230634928996031,0.42,0.222,1,"Vps13a"
"Usp22",3.9458001821941e-05,0.280808595476568,0.753,0.479,1,"Usp22"
"Klhdc2",3.97385242453869e-05,0.471409369383471,0.704,0.535,1,"Klhdc2"
"Exoc7",4.0011108583811e-05,0.34105446023336,0.506,0.317,1,"Exoc7"
"Copz1",4.00666578372495e-05,0.421039243785074,0.593,0.427,1,"Copz1"
"Gm42418",4.00962772461144e-05,0.821759827460828,0.988,0.96,1,"Gm42418"
"Dbnl",4.02050486375995e-05,0.335853183839013,0.543,0.342,1,"Dbnl"
"Mfn2",4.03001289081715e-05,0.250390486928599,0.481,0.274,1,"Mfn2"
"Dgat1",4.04291774868903e-05,0.218767964192099,0.321,0.155,1,"Dgat1"
"Rnf207",4.05578962808198e-05,0.143817062862395,0.136,0.043,1,"Rnf207"
"Ppp1r10",4.10092256806391e-05,0.287805242078567,0.432,0.241,1,"Ppp1r10"
"Tmem126b",4.10545815073161e-05,0.269515142007519,0.481,0.276,1,"Tmem126b"
"Ntan1",4.1061828295883e-05,0.374293901034695,0.605,0.424,1,"Ntan1"
"Vps72",4.15562729240012e-05,0.432029000292995,0.457,0.285,1,"Vps72"
"Zfp467",4.15686230165513e-05,0.184840005034259,0.395,0.201,1,"Zfp467"
"Cep290",4.17050164794854e-05,0.26051421424173,0.432,0.239,1,"Cep290"
"Churc1",4.21123302089514e-05,0.448544533048816,0.691,0.486,1,"Churc1"
"Gmppa",4.21715565280999e-05,0.240193069429855,0.333,0.166,1,"Gmppa"
"Zfp322a",4.23459239041363e-05,0.276998553687797,0.506,0.298,1,"Zfp322a"
"Rnf8",4.23504841159113e-05,0.270797987685891,0.346,0.176,1,"Rnf8"
"Ankrd37",4.23637032120874e-05,0.19634416082547,0.272,0.121,1,"Ankrd37"
"Dnpep",4.23972072067107e-05,0.276648837240516,0.432,0.244,1,"Dnpep"
"Pex6",4.272728345554e-05,0.276117239967806,0.333,0.17,1,"Pex6"
"Plekhg5",4.2800994084242e-05,0.16959276181816,0.185,0.07,1,"Plekhg5"
"0610010F05Rik",4.31034410707932e-05,0.268076899564973,0.469,0.275,1,"0610010F05Rik"
"Dpy30",4.32623133027513e-05,0.370161267344446,0.654,0.456,1,"Dpy30"
"Rpp25l",4.33699200418644e-05,0.275705546507509,0.444,0.254,1,"Rpp25l"
"Bcr",4.34651397783471e-05,0.211697050241287,0.296,0.139,1,"Bcr"
"Trim44",4.34868299157836e-05,0.35803294151233,0.568,0.373,1,"Trim44"
"Gm20045",4.37255843543786e-05,0.134338833888536,0.136,0.043,1,"Gm20045"
"Actr10",4.43120466671436e-05,0.347357508284062,0.679,0.468,1,"Actr10"
"Heatr1",4.46117714391962e-05,0.113661177543894,0.123,0.037,1,"Heatr1"
"Anxa7",4.46949938771372e-05,0.200776645936594,0.444,0.239,1,"Anxa7"
"Kcnq2",4.51975877731591e-05,0.25696186008108,0.432,0.241,1,"Kcnq2"
"Slc30a9",4.53572090730081e-05,0.431100774811026,0.654,0.475,1,"Slc30a9"
"Gnpat",4.54030787678467e-05,0.241431875191122,0.284,0.134,1,"Gnpat"
"Setd5",4.57272498155757e-05,0.33012722652027,0.593,0.387,1,"Setd5"
"Rpl39",4.58187213682795e-05,0.573549363217234,0.852,0.804,1,"Rpl39"
"Sap30l",4.59128290204525e-05,0.196807127578498,0.185,0.07,1,"Sap30l"
"Tmsb4x",4.59384728265249e-05,0.48324419156063,1,0.981,1,"Tmsb4x"
"Zfp444",4.5950307436243e-05,0.289470306994495,0.395,0.221,1,"Zfp444"
"Ptrhd1",4.60368250408534e-05,0.206755846918254,0.407,0.215,1,"Ptrhd1"
"1110012L19Rik",4.62851911602335e-05,0.215599780255557,0.296,0.14,1,"1110012L19Rik"
"Gm43796",4.63839693578072e-05,0.23236569851947,0.272,0.125,1,"Gm43796"
"Naa35",4.65262486557911e-05,0.328564754061124,0.556,0.366,1,"Naa35"
"Clock",4.67279805179838e-05,0.293082868100559,0.593,0.376,1,"Clock"
"Abhd12",4.67973456971695e-05,0.393387160963908,0.741,0.593,1,"Abhd12"
"Neurl2",4.70149261842979e-05,0.105171518291819,0.111,0.032,1,"Neurl2"
"Syncrip",4.70426976432321e-05,0.307798163161564,0.543,0.347,1,"Syncrip"
"Rxrg",4.70501854226078e-05,0.2814843368719,0.296,0.14,1,"Rxrg"
"Bccip",4.7052694863756e-05,0.361842646747503,0.556,0.37,1,"Bccip"
"Timm9",4.71395885267569e-05,0.319278909150754,0.506,0.318,1,"Timm9"
"Copg2",4.76719805703628e-05,0.304369243462172,0.481,0.285,1,"Copg2"
"Mgat5",4.7805531062342e-05,0.273134522532508,0.333,0.17,1,"Mgat5"
"Peli3",4.78788382102229e-05,0.140082183944101,0.148,0.05,1,"Peli3"
"Mrpl47",4.80552213758085e-05,0.314380962388109,0.346,0.184,1,"Mrpl47"
"Snx2",4.8152343483497e-05,0.387300431142949,0.605,0.447,1,"Snx2"
"Ntrk3",4.82384041020153e-05,0.376235715901356,0.556,0.363,1,"Ntrk3"
"Fdft1",4.85769059863969e-05,0.427066060441076,0.58,0.396,1,"Fdft1"
"Mief2",4.86053582572217e-05,0.132161159316891,0.16,0.056,1,"Mief2"
"Zfp207",4.866497222821e-05,0.317125926071556,0.704,0.489,1,"Zfp207"
"Hk1",4.87471316642654e-05,0.40284599542683,0.593,0.394,1,"Hk1"
"Map1s",4.87682555862405e-05,0.242719780239785,0.284,0.134,1,"Map1s"
"Dcakd",4.8794656367741e-05,0.297213899733103,0.37,0.204,1,"Dcakd"
"Preb",4.91259268563457e-05,0.279363550862673,0.444,0.254,1,"Preb"
"Med19",4.9157770667072e-05,0.337449760878897,0.519,0.328,1,"Med19"
"Apc",4.92486944469589e-05,0.317385649770422,0.654,0.447,1,"Apc"
"Fam117b",4.92693637861677e-05,0.232014684910609,0.432,0.238,1,"Fam117b"
"Tkt",4.96045155113023e-05,0.334189094683386,0.815,0.632,1,"Tkt"
"Orai3",4.96599158735882e-05,0.161008123719881,0.16,0.057,1,"Orai3"
"Zfp942",4.96861962142233e-05,0.205365981033188,0.284,0.131,1,"Zfp942"
"Ankrd55",4.97829783839399e-05,0.14320077790905,0.16,0.056,1,"Ankrd55"
"Pcnxl4",4.99597625430662e-05,0.269643362717253,0.383,0.206,1,"Pcnxl4"
"Dgke",5.01837459805839e-05,0.226648563703506,0.37,0.193,1,"Dgke"
"App",5.04003488376544e-05,0.441126503499479,1,0.935,1,"App"
"Brinp1",5.04135028832629e-05,0.343076473952843,0.444,0.261,1,"Brinp1"
"Frat2",5.04438309997251e-05,0.304371701924322,0.185,0.072,1,"Frat2"
"Txndc11",5.05910913104012e-05,0.269478837550424,0.321,0.16,1,"Txndc11"
"5330434G04Rik",5.07320084731459e-05,0.440469064713688,0.642,0.454,1,"5330434G04Rik"
"Mrpl15",5.08729823957919e-05,0.483512017265482,0.506,0.333,1,"Mrpl15"
"Kif5b",5.13631264385056e-05,0.386569214916423,0.827,0.726,1,"Kif5b"
"Bok",5.1388733692611e-05,0.303634196244402,0.309,0.152,1,"Bok"
"2700029M09Rik",5.15034215577399e-05,0.345698945010797,0.63,0.418,1,"2700029M09Rik"
"Cacnb3",5.1646246821578e-05,0.2796461794971,0.37,0.195,1,"Cacnb3"
"Mbd3",5.22849439539314e-05,0.350128572972429,0.58,0.403,1,"Mbd3"
"Rell2",5.22970981261327e-05,0.332351171554715,0.444,0.261,1,"Rell2"
"0610009B22Rik",5.24077003803983e-05,0.363700039097362,0.605,0.406,1,"0610009B22Rik"
"Bphl",5.25087659313421e-05,0.286459741636121,0.395,0.212,1,"Bphl"
"Appbp2",5.25257614387175e-05,0.366106989205714,0.679,0.472,1,"Appbp2"
"Magee2",5.27412515812022e-05,0.263811002690921,0.259,0.117,1,"Magee2"
"Trappc3",5.30637086882223e-05,0.355641359690405,0.654,0.462,1,"Trappc3"
"Fam220a",5.33083609877924e-05,0.365794469982469,0.506,0.327,1,"Fam220a"
"Eid2b",5.3352999977143e-05,0.257291911474763,0.358,0.184,1,"Eid2b"
"Ino80e",5.38268735064889e-05,0.274610589599802,0.457,0.27,1,"Ino80e"
"Srp54b",5.38634504186422e-05,0.493617873824477,0.778,0.679,1,"Srp54b"
"Pycr2",5.39270705340424e-05,0.28901612582744,0.519,0.316,1,"Pycr2"
"Nt5c",5.39721708351635e-05,0.325016152888606,0.506,0.305,1,"Nt5c"
"Fry",5.41697267318822e-05,0.295093071056783,0.605,0.384,1,"Fry"
"Sprn",5.42455665272861e-05,0.169124471646424,0.247,0.106,1,"Sprn"
"Nmt1",5.42457848674555e-05,0.388436187974595,0.617,0.454,1,"Nmt1"
"Rab4a",5.44645021081308e-05,0.317051635243548,0.506,0.313,1,"Rab4a"
"Fyco1",5.44790752946471e-05,0.269297764734917,0.346,0.178,1,"Fyco1"
"Ggps1",5.50404466888365e-05,0.255030249108583,0.42,0.226,1,"Ggps1"
"Pin4",5.5049243887975e-05,0.371351838028517,0.617,0.416,1,"Pin4"
"Wee1",5.50654474757306e-05,0.133499685351097,0.123,0.038,1,"Wee1"
"Chpf2",5.52490771795798e-05,0.212788927757435,0.284,0.133,1,"Chpf2"
"Rap2a",5.53849164275698e-05,0.306450573343726,0.407,0.232,1,"Rap2a"
"Timm10",5.54104875284184e-05,0.349989772774367,0.506,0.315,1,"Timm10"
"Mbtd1",5.54266688783694e-05,0.257104257035234,0.346,0.18,1,"Mbtd1"
"Gpr162",5.54522186325236e-05,0.346664193163966,0.444,0.264,1,"Gpr162"
"Hace1",5.56004987315836e-05,0.247634772038776,0.309,0.154,1,"Hace1"
"Ssr4",5.58057778969793e-05,0.446872644488783,0.753,0.595,1,"Ssr4"
"Rtn4rl1",5.60281516821988e-05,0.140004801076523,0.123,0.038,1,"Rtn4rl1"
"Ankrd50",5.60658847430956e-05,0.21698172912186,0.235,0.102,1,"Ankrd50"
"AW209491",5.67499551526262e-05,0.270378800207603,0.444,0.249,1,"AW209491"
"Acap3",5.67905665788915e-05,0.202345093174321,0.272,0.124,1,"Acap3"
"Cep126",5.68598958953961e-05,0.205884352737146,0.259,0.116,1,"Cep126"
"Rab26",5.69720283661973e-05,0.316024664048575,0.321,0.167,1,"Rab26"
"Ccpg1os",5.71824201620802e-05,0.165276424354736,0.222,0.092,1,"Ccpg1os"
"Slc9a5",5.73140510567197e-05,0.156122920564542,0.198,0.077,1,"Slc9a5"
"Mpp1",5.73399823869787e-05,0.302344922524224,0.383,0.21,1,"Mpp1"
"Naa30",5.78576794387915e-05,0.248454010879358,0.247,0.111,1,"Naa30"
"Selt",5.79833242048455e-05,0.436239720914894,0.765,0.656,1,"Selt"
"5033430I15Rik",5.80643116452098e-05,0.103830017056807,0.111,0.032,1,"5033430I15Rik"
"Snf8",5.82055651887381e-05,0.376904447042283,0.593,0.413,1,"Snf8"
"Ift22",5.87123408293726e-05,0.402273036848762,0.63,0.441,1,"Ift22"
"Mrpl52",5.87489204499015e-05,0.470084358514343,0.679,0.516,1,"Mrpl52"
"9130401M01Rik",5.91043505247867e-05,0.300578993283921,0.407,0.232,1,"9130401M01Rik"
"Samd10",5.92281324732623e-05,0.163891859930678,0.222,0.092,1,"Samd10"
"Stoml1",5.94910644906277e-05,0.268522104213372,0.432,0.246,1,"Stoml1"
"Tex30",5.96645759139122e-05,0.162324545466467,0.21,0.085,1,"Tex30"
"Tbc1d9b",5.98054513997835e-05,0.204103652297524,0.321,0.158,1,"Tbc1d9b"
